,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
108,complex-class,1.42559004,org.apache.solr.core.SolrCore,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'number_private_visibility_attributes']",2,"
as this is a core class, it should be less complex than it is currently.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
109,complex-class,1.407660097,org.apache.solr.schema.FieldType,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",2,"
this class should be carefully refactored in terms of complexity.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
110,complex-class,1.63615448,org.apache.solr.schema.IndexSchema,TRUE,"['WMC', 'CBO', 'number_final_not_static_methods', 'NOCS_package', 'RFC']",2,"
this is hardly understandable, it should be refactored. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
111,complex-class,1.657451234,org.apache.solr.search.SolrIndexSearcher,TRUE,"['WMC', 'CBO', 'NIM_type', 'NOAM_type', 'WOC_type']",2,"
as this is a core class, it should be less complex than it is currently.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
112,complex-class,1.474560738,org.apache.solr.search.ValueSourceParser,TRUE,"['WMC', 'CBO', 'NOAM_type', 'WOC_type', 'RFC']",2,"
as this is a core class, it should be less complex than it is currently.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
113,complex-class,1.370885259,org.apache.solr.SolrTestCaseJ4,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'is_test']",2,"
the test is overly complicated and not easy to understand.
",0,0,0,0,1,0,1,0,1,1,1,0,0,1
114,complex-class,2.208108829,org.eclipse.cdt.core.CCorePlugin,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
It is complex to read, but not that hard to modify.
",0,1,0,0,1,0,0,0,1,1,1,0,0,0
115,complex-class,2.074452461,org.eclipse.cdt.core.dom.lrparser.action.BuildASTParserAction,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
a bit too complex.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
116,complex-class,2.18148159,org.eclipse.cdt.core.dom.lrparser.action.cpp.CPPBuildASTParserAction,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'NMO_type']",1,"
this should be refactored at some point to reduce its complexity.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
117,complex-class,2.171482078,org.eclipse.cdt.core.internal.errorparsers.tests.ErrorParserFileMatchingTest,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type']",1,"
as a test, it needs to find defects and not necessarily needs to be readable. 
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
118,complex-class,2.058779809,org.eclipse.cdt.core.model.CoreModel,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
this is another class that may be simplified, even tough it is intrinsically complicated.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
119,complex-class,2.182824293,org.eclipse.cdt.core.parser.tests.ast2.AST2CPPSpecTest,TRUE,"['WMC', 'CBO', 'NIM_type', 'NOAM_type', 'RFC']",1,"
the class is a test, it is pretty complex but works.
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
120,complex-class,2.056541006,org.eclipse.cdt.core.parser.tests.ast2.AST2CPPTests,TRUE,"['WMC', 'CBO', 'RFC', 'num_final_not_static_attributes', 'NOAM_type']",1,"
the class is a test, it is pretty complex but works.
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
121,complex-class,2.08397674,org.eclipse.cdt.core.parser.tests.ast2.AST2TemplateTests,TRUE,"['WMC', 'RFC', 'CBO', 'WOC_type', 'NOAM_type']",1,"
the class is a test, it is pretty complex but works.
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
122,complex-class,2.140781641,org.eclipse.cdt.core.parser.tests.ast2.AST2Tests,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
the class is a test, it is pretty complex but works.
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
123,complex-class,2.024716786,org.eclipse.cdt.core.parser.tests.ast2.CompleteParser2Tests,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
the class is a test, it is pretty complex but works.
",0,0,0,0,1,0,1,0,1,1,1,0,0,0
124,complex-class,2.068842721,org.eclipse.cdt.core.parser.tests.ast2.QuickParser2Tests,TRUE,"['RFC', 'NOAM_type', 'CBO', 'number_private_visibility_attributes', 'TCC_type']",1,"
while the class can be hard to understand, I would not refactor it.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
125,complex-class,2.154198338,org.eclipse.cdt.core.parser.tests.scanner.PortedScannerTests,TRUE,"['WMC', 'CBO', 'RFC', 'number_private_visibility_attributes', 'NOAM_type']",1,"
it scans elements to check the correct inner-working of the Scanner: it is a bit too complex, but we can live with that.
",0,0,0,0,1,1,0,0,1,1,1,0,0,0
126,complex-class,2.040077237,org.eclipse.cdt.core.settings.model.util.CDataUtil,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
""this is utility class, I would put its refactoring in the """"non-urgent"""" list""
",0,0,0,0,0,1,0,0,1,1,1,0,0,0
127,complex-class,2.156530075,org.eclipse.cdt.core.settings.model.util.PathEntryTranslator,TRUE,"['WMC', 'CBO', 'WOC_type', 'RFC', 'number_package_visibility_attributes']",1,"
the path translator can be simplified, but the class doe not change so much so there is no really need to refactor.
",0,1,0,0,1,1,0,0,1,1,1,0,0,0
128,complex-class,2.018262036,org.eclipse.cdt.debug.core.CDebugUtils,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
I see this can be considered too complex.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
129,complex-class,2.115429814,org.eclipse.cdt.debug.core.CDebugUtils,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
This is a utility class, could be made less large.
",0,0,0,1,0,1,0,0,1,1,1,0,0,0
130,complex-class,2.144576987,org.eclipse.cdt.debug.core.CDIDebugModel,TRUE,"['WMC', 'CBO', 'RFC', 'TCC_type', 'NOAM_type']",1,"
the class is inheritely complex and may be refactored. 
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
131,complex-class,2.245254678,org.eclipse.cdt.debug.core.CDIDebugModel,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'number_private_visibility_attributes']",1,"
the model could be simplified in some points.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
132,complex-class,2.161730145,org.eclipse.cdt.debug.core.executables.ExecutablesManager,TRUE,"['WMC', 'CBO', 'is_procedural', 'RFC', 'NOAM_type']",1,"
poorly readable andquite  complex.
",0,0,0,0,1,0,0,0,1,1,1,0,1,0
133,complex-class,2.059868595,org.eclipse.cdt.debug.gdbjtag.ui.GDBJtagStartupTab,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
I see that the class has some complexity.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
134,complex-class,1.950997529,org.eclipse.cdt.debug.internal.core.CBreakpointManager,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
the class is clearly complex and makes a lot of things. However, it changes not that often.
",0,1,0,0,1,0,0,0,1,1,1,0,0,0
135,complex-class,2.166094584,org.eclipse.cdt.debug.internal.core.CBreakpointManager,TRUE,"['WMC', 'CBO', 'NOAM_type', 'RFC', 'WOC_type']",1,"
there are methods that can be simplified.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
136,complex-class,1.974240172,org.eclipse.cdt.debug.internal.core.model.CDebugTarget,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'NIM_type']",1,"
some methods could be residegned to avoid complexity.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
137,complex-class,2.139946467,org.eclipse.cdt.debug.internal.core.model.CDebugTarget,TRUE,"['WMC', 'CBO', 'RFC', 'number_private_visibility_attributes', 'TCC_type']",1,"
the class has been modified in the past and this made it complexâ€?but now it is stable enough.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
138,complex-class,1.953082041,org.eclipse.cdt.debug.internal.core.model.CStackFrame,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'number_private_visibility_attributes']",1,"
it is hard to understand if you dont know it. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
139,complex-class,2.135928982,org.eclipse.cdt.debug.internal.core.model.CStackFrame,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
this is complex code that is even hard to understand.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
140,complex-class,2.154303759,org.eclipse.cdt.debug.internal.core.model.CThread,TRUE,"['WMC', 'CBO', 'is_procedural', 'RFC', 'NOAM_type']",1,"
Cthread has always been a bit complicated, but it is in the codebase since long time now and there is no urgent need to refactor. 
",0,0,0,1,1,1,0,0,1,1,1,0,1,0
141,complex-class,2.121621151,org.eclipse.cdt.debug.internal.core.model.CThread,TRUE,"['WMC', 'CBO', 'NOAM_type', 'RFC', 'is_procedural']",1,"
threads are naturally more difficult to manage and understand.
",0,0,0,0,1,1,0,0,1,1,1,0,1,0
142,complex-class,2.034829316,org.eclipse.cdt.debug.internal.core.model.CValue,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type']",1,"
the class is a bit more complex than the needed.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
143,complex-class,1.813353458,org.eclipse.cdt.debug.internal.ui.breakpoints.CBreakpointPropertyPage,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NIM_type']",1,"
there are too many properties checked inside.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
144,complex-class,1.907068932,org.eclipse.cdt.debug.internal.ui.CDebugModelPresentation,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type']",1,"
the presentation seems to be pretty complex, esp. for newcomers.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
145,complex-class,1.968075116,org.eclipse.cdt.debug.internal.ui.dialogfields.ListDialogField,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type']",1,"
it is hard to read, perhaps some refactoring would be needed.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
146,complex-class,1.921323537,org.eclipse.cdt.debug.mi.core.cdi.BreakpointManager,TRUE,"['RFC', 'CBO', 'NOAM_type', 'number_private_visibility_attributes', 'WMC']",1,"
too many conditions checked.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
147,complex-class,2.072970242,org.eclipse.cdt.debug.mi.core.cdi.model.Target,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
I see this class having a number of problems, including the high complexity of some methods.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
148,complex-class,2.085361831,org.eclipse.cdt.debug.mi.core.cdi.model.Target,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
the class might be simplified, but it is not that urgent at the moment
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
149,complex-class,2.13803621,org.eclipse.cdt.debug.mi.core.cdi.VariableManager,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
this manager is poorly understandable.
",0,0,0,0,1,1,0,0,1,1,1,0,0,0
150,complex-class,2.262616382,org.eclipse.cdt.debug.mi.core.command.CommandFactory,TRUE,"['WMC', 'is_procedural', 'number_final_not_static_methods', 'RFC', 'CBO']",1,"
the factory classes are all hard to understand because they loop over multiple elements and this may create confusion to those who have not developed actively them. Nevertheless, they would not require urgetn changes
",0,1,0,0,1,1,0,0,1,1,1,0,1,0
151,complex-class,2.051783637,org.eclipse.cdt.debug.mi.core.MIPlugin,TRUE,"['WMC', 'CBO', 'RFC', 'number_private_visibility_attributes', 'number_abstract_methods']",1,"
complex and poorly readable. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
152,complex-class,2.017771286,org.eclipse.cdt.debug.mi.core.MISession,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
I agree on the fact that this class could be made more readable by adding some documentaion
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
153,complex-class,2.149585279,org.eclipse.cdt.debug.mi.internal.ui.dialogfields.ListDialogField,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
the class could be improved in terms of complexity.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
154,complex-class,1.976259652,org.eclipse.cdt.debug.ui.breakpoints.AbstractToggleBreakpointAdapter,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NOAM_type']",1,"
the class may be refactored for comprehensibility, still I dont believe it's so serious.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
155,complex-class,1.94870748,org.eclipse.cdt.debug.ui.memory.floatingpoint.Rendering,TRUE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'MPC']",1,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
156,complex-class,1.970171133,org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
the class keeps track of the memory spent by the parser, it is old enough not to be touched frequently. 
",0,1,0,0,0,1,0,0,1,1,1,0,0,0
157,complex-class,1.982324801,org.eclipse.cdt.debug.ui.memory.traditional.Rendering,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
158,complex-class,1.837291523,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyBackendDsf,FALSE,"['RFC', 'NOAM_type', 'WMC', 'WOC_type', 'number_private_visibility_attributes']",0,"
there may be the case of reducing the comlpexity of this class.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
159,complex-class,2.23357683,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,TRUE,"['WMC', 'CBO', 'NIM_type', 'RFC', 'number_private_visibility_attributes']",1,"
the class is rarely touched.
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
160,complex-class,2.237933022,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,FALSE,"['WMC', 'NIM_type', 'CBO', 'RFC', 'NOAM_type']",0,"
DisassemblyPart requires some refactoring because it has too many loops and if statements, yet it is now in a stable fashion.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
161,complex-class,2.154122472,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_constructor_NotDefaultConstructor_methods']",1,"
methods of this class could be simplified, I see.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
162,complex-class,1.996186826,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,FALSE,"['RFC', 'CBO', 'NOAM_type', 'number_private_visibility_attributes', 'WMC']",0,"
same as above.
",0,1,0,0,1,0,0,0,1,1,1,0,0,0
163,complex-class,1.663598691,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.text.REDTextStore,FALSE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",0,"
rarely modified, even tough some methods should be improved. 
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
164,complex-class,2.051655117,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
the class has some issue in terms of complexity. It may be improved.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
165,complex-class,2.095301334,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator2,TRUE,"['WMC', 'CBO', 'RFC', 'TCC_type', 'NIM_type']",1,"
does too many things in the wrong mannerâ€?
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
166,complex-class,1.829735319,org.eclipse.cdt.dsf.debug.ui.sourcelookup.DsfSourceDisplayAdapter,FALSE,"['RFC', 'NOAM_type', 'WOC_type', 'WMC', 'TCC_type']",0,"
the complexity is still reasonably low for my standards.
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
167,complex-class,2.263903154,org.eclipse.cdt.dsf.debug.ui.viewmodel.launch.StackFramesVMNode,FALSE,"['WMC', 'CBO', 'is_procedural', 'RFC', 'NOAM_type']",0,"
the class has some methods that look complex, but it is not really a problem.
",0,0,0,0,1,0,0,0,1,1,1,0,1,0
168,complex-class,2.176918332,org.eclipse.cdt.dsf.debug.ui.viewmodel.register.RegisterVMNode,FALSE,"['WMC', 'CBO', 'RFC', 'is_procedural', 'NOAM_type']",0,"
while I see some methods going toward an excessive complexity, this is still ok.
",0,0,0,0,1,0,0,0,1,1,1,0,1,0
169,complex-class,2.193111576,org.eclipse.cdt.dsf.gdb.internal.ui.tracepoints.TraceControlView,FALSE,"['WMC', 'RFC', 'WOC_type', 'CBO', 'number_private_visibility_attributes']",0,"
there are methods that might require some refactoring for understandability.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
170,complex-class,1.491480065,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizer,FALSE,"['CBO', 'WMC', 'RFC', 'WOC_type', 'is_procedural']",0,"
i see methods that appear too complex to understand.
",0,0,0,0,1,0,0,0,1,1,1,0,1,0
171,complex-class,1.694629107,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizerCanvas,FALSE,"['RFC', 'CBO', 'NOAM_type', 'WOC_type', 'LOC']",0,"
complex methods.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
172,complex-class,1.66798494,org.eclipse.cdt.dsf.gdb.service.command.GDBControl,FALSE,"['CBO', 'WMC', 'NIM_type', 'RFC', 'WOC_type']",0,"
I wouldn't change this class.
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
173,complex-class,1.902107842,org.eclipse.cdt.dsf.gdb.service.GDBProcesses_7_0,FALSE,"['RFC', 'number_final_not_static_methods', 'CBO', 'WMC', 'NOAM_type']",0,"
the processes work pretty well but they may seem poorly designed - they are complex to work on for newcomers. We have some changes to this class and refactor now would be a bit complicated.
",0,1,0,0,1,0,0,0,1,1,1,0,0,0
174,complex-class,1.893509652,org.eclipse.cdt.dsf.gdb.service.GDBRegisters,FALSE,"['RFC', 'CBO', 'WOC_type', 'NOAM_type', 'number_private_visibility_attributes']",0,"
I can see some methods are growing, but for now they look fine.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
175,complex-class,1.779256088,org.eclipse.cdt.dsf.gdb.service.GDBRunControl_7_0_NS,FALSE,"['RFC', 'CBO', 'NOAM_type', 'WMC', 'WOC_type']",0,"
the class is a bit too complex wrt how I usually proceed, but I wouldn't say this is a big issue.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
176,complex-class,1.789568161,org.eclipse.cdt.dsf.mi.service.command.AbstractMIControl,FALSE,"['RFC', 'WMC', 'NOAM_type', 'number_private_visibility_attributes', 'CBO']",0,"
don't see the need of simplyfing the class. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
177,complex-class,2.111979036,org.eclipse.cdt.dsf.mi.service.command.CommandFactory,FALSE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'is_procedural']",0,"
factories are naturally harder to design and some action aimed at reducing their complexity migh be done.
",0,0,0,0,1,1,0,0,1,1,1,0,1,0
178,complex-class,1.684651415,org.eclipse.cdt.dsf.mi.service.MIBreakpointsManager,FALSE,"['RFC', 'CBO', 'NOAM_type', 'WOC_type', 'NIM_type']",0,"
the class contains too many loops and this has the effect of making it hard to read. It is possible to improve its design tough
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
179,complex-class,2.090523659,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,TRUE,"['WMC', 'CBO', 'RFC', 'NOAM_type', 'WOC_type']",1,"
don't believe the complexity is that high after all.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
180,complex-class,1.806902419,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,FALSE,"['RFC', 'number_final_not_static_methods', 'CBO', 'NOAM_type', 'WOC_type']",0,"
there might be the chance of reducing the complexity given by the many loops of the class at some point. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
181,complex-class,1.844391191,org.eclipse.cdt.dsf.mi.service.MIMemory,FALSE,"['RFC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type']",0,"
I see some complexity evolving, but i'm ok with that. 
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
182,complex-class,1.665484265,org.eclipse.cdt.dsf.mi.service.MIRunControl,FALSE,"['WMC', 'CBO', 'number_final_not_static_methods', 'RFC', 'WOC_type']",0,"
it may be a bit complex, but I am the only one working here.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
183,complex-class,1.674601421,org.eclipse.cdt.dsf.mi.service.MIStack,FALSE,"['WMC', 'CBO', 'RFC', 'WOC_type', 'NIM_type']",0,"
it has some methods that could be split, but this is not really an issue.
",0,0,0,1,0,0,0,0,1,1,1,0,0,0
184,complex-class,1.912371792,org.eclipse.cdt.dsf.ui.viewmodel.update.AbstractCachingVMProvider,FALSE,"['RFC', 'WMC', 'NOAM_type', 'number_final_not_static_methods', 'CBO']",0,"
it doesn't change, not requires refactoring.
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
185,complex-class,2.051433331,org.eclipse.cdt.examples.pdavm.PDAVirtualMachine,FALSE,"['RFC', 'CBO', 'NOAM_type', 'WMC', 'number_private_visibility_attributes']",0,"
I am not the main contributor of this, but it seems there is a method that is not understanble and way too complex.
",0,1,0,0,1,0,0,0,1,1,1,0,0,0
