,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
308,complex-class,2.115368827,org.eclipse.cdt.debug.core.CDIDebugModel,TRUE,"['CBO', 'C3', 'NOAM_type', 'TCC_type', 'RFC']",1,"
the class is inheritely complex and may be refactored. 
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
309,complex-class,2.252564634,org.eclipse.cdt.debug.core.CDIDebugModel,TRUE,"['CBO', 'C3', 'WOC_type', 'RFC', 'TCC_type']",1,"
the model could be simplified in some points.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
310,complex-class,2.156737154,org.eclipse.cdt.debug.core.executables.ExecutablesManager,TRUE,"['CBO', 'C3', 'is_procedural', 'RFC', 'WOC_type']",1,"
poorly readable andquite  complex.
",0,0,0,0,1,0,0,1,1,1,1,0,1,0
311,complex-class,2.05506352,org.eclipse.cdt.debug.gdbjtag.ui.GDBJtagStartupTab,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'NOCS_package']",1,"
I see that the class has some complexity.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
312,complex-class,1.855837794,org.eclipse.cdt.debug.internal.core.CBreakpointManager,TRUE,"['CBO', 'RFC', 'C3', 'NOCS_package', 'NIM_type']",1,"
the class is clearly complex and makes a lot of things. However, it changes not that often.
",0,1,0,0,1,0,0,1,1,1,1,0,0,0
313,complex-class,2.202258771,org.eclipse.cdt.debug.internal.core.CBreakpointManager,TRUE,"['CBO', 'C3', 'NOAM_type', 'RFC', 'number_private_visibility_attributes']",1,"
there are methods that can be simplified.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
314,complex-class,2.043446999,org.eclipse.cdt.debug.internal.core.model.CDebugTarget,TRUE,"['CBO', 'C3', 'RFC', 'NIM_type', 'NOCS_package']",1,"
some methods could be residegned to avoid complexity.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
315,complex-class,2.206721374,org.eclipse.cdt.debug.internal.core.model.CDebugTarget,TRUE,"['CBO', 'C3', 'RFC', 'number_private_visibility_attributes', 'TCC_type']",1,"
the class has been modified in the past and this made it complexâ€?but now it is stable enough.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
316,complex-class,2.01813899,org.eclipse.cdt.debug.internal.core.model.CStackFrame,TRUE,"['CBO', 'C3', 'RFC', 'number_private_visibility_attributes', 'NIM_type']",1,"
it is hard to understand if you dont know it. 
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
317,complex-class,2.152124023,org.eclipse.cdt.debug.internal.core.model.CStackFrame,TRUE,"['CBO', 'C3', 'RFC', 'NIM_type', 'NOAM_type']",1,"
this is complex code that is even hard to understand.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
318,complex-class,2.221062667,org.eclipse.cdt.debug.internal.core.model.CThread,TRUE,"['C3', 'CBO', 'is_procedural', 'NOAM_type', 'RFC']",1,"
Cthread has always been a bit complicated, but it is in the codebase since long time now and there is no urgent need to refactor. 
",0,0,0,1,1,1,0,1,1,1,0,0,1,0
319,complex-class,2.069514208,org.eclipse.cdt.debug.internal.core.model.CThread,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'is_procedural']",1,"
threads are naturally more difficult to manage and understand.
",0,0,0,0,1,1,0,1,1,1,0,0,1,0
320,complex-class,2.152774523,org.eclipse.cdt.debug.internal.core.model.CValue,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,"
the class is a bit more complex than the needed.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
321,complex-class,1.897732989,org.eclipse.cdt.debug.internal.ui.breakpoints.CBreakpointPropertyPage,TRUE,"['CBO', 'C3', 'number_private_visibility_attributes', 'RFC', 'NIM_type']",1,"
there are too many properties checked inside.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
322,complex-class,2.054844044,org.eclipse.cdt.debug.internal.ui.CDebugModelPresentation,TRUE,"['C3', 'CBO', 'RFC', 'NOAM_type', 'NOCS_package']",1,"
the presentation seems to be pretty complex, esp. for newcomers.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
323,complex-class,2.033684782,org.eclipse.cdt.debug.internal.ui.dialogfields.ListDialogField,TRUE,"['CBO', 'RFC', 'NOAM_type', 'LCOM5_type', 'C3']",1,"
it is hard to read, perhaps some refactoring would be needed.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
324,complex-class,2.114199548,org.eclipse.cdt.debug.mi.core.cdi.BreakpointManager,TRUE,"['RFC', 'C3', 'CBO', 'NOAM_type', 'number_private_visibility_attributes']",1,"
too many conditions checked.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
325,complex-class,2.022763786,org.eclipse.cdt.debug.mi.core.cdi.model.Target,TRUE,"['CBO', 'NOAM_type', 'C3', 'Avg-commit-size', 'RFC']",1,"
I see this class having a number of problems, including the high complexity of some methods.
",0,0,0,0,1,0,0,1,1,1,0,1,0,0
326,complex-class,2.187414384,org.eclipse.cdt.debug.mi.core.cdi.model.Target,TRUE,"['CBO', 'C3', 'NOAM_type', 'RFC', 'WOC_type']",1,"
the class might be simplified, but it is not that urgent at the moment
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
327,complex-class,2.04883869,org.eclipse.cdt.debug.mi.core.cdi.VariableManager,TRUE,"['CBO', 'RFC', 'NIM_type', 'TCC_type', 'NOCS_package']",1,"
this manager is poorly understandable.
",0,0,0,0,1,1,0,1,1,1,1,0,0,0
328,complex-class,2.294381929,org.eclipse.cdt.debug.mi.core.command.CommandFactory,TRUE,"['CBO', 'is_procedural', 'number_final_not_static_methods', 'WOC_type', 'RFC']",1,"
the factory classes are all hard to understand because they loop over multiple elements and this may create confusion to those who have not developed actively them. Nevertheless, they would not require urgetn changes
",0,1,0,0,1,1,0,0,1,1,1,0,1,0
329,complex-class,2.044545318,org.eclipse.cdt.debug.mi.core.MIPlugin,TRUE,"['CBO', 'C3', 'RFC', 'number_private_visibility_attributes', 'NIM_type']",1,"
complex and poorly readable. 
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
330,complex-class,2.114744754,org.eclipse.cdt.debug.mi.core.MISession,TRUE,"['CBO', 'C3', 'RFC', 'LCOM5_type', 'WOC_type']",1,"
I agree on the fact that this class could be made more readable by adding some documentaion
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
331,complex-class,2.150532662,org.eclipse.cdt.debug.mi.internal.ui.dialogfields.ListDialogField,TRUE,"['CBO', 'C3', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'NOAM_type']",1,"
the class could be improved in terms of complexity.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
332,complex-class,2.102849946,org.eclipse.cdt.debug.ui.breakpoints.AbstractToggleBreakpointAdapter,TRUE,"['CBO', 'C3', 'RFC', 'WOC_type', 'NOAM_type']",1,"
the class may be refactored for comprehensibility, still I dont believe it's so serious.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
333,complex-class,2.05940596,org.eclipse.cdt.debug.ui.memory.floatingpoint.Rendering,TRUE,"['CBO', 'C3', 'RFC', 'TCC_type', 'WOC_type']",1,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
334,complex-class,1.909143826,org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser,TRUE,"['CBO', 'RFC', 'NOAM_type', 'C3', 'NIM_type']",1,"
the class keeps track of the memory spent by the parser, it is old enough not to be touched frequently. 
",0,1,0,0,0,1,0,1,1,1,1,0,0,0
335,complex-class,2.049289296,org.eclipse.cdt.debug.ui.memory.traditional.Rendering,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'NOCS_package']",1,"
the class has a number of loops that may be simplified, even tough there is no urgency for that.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
336,complex-class,2.02456149,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyBackendDsf,FALSE,"['RFC', 'C3', 'WOC_type', 'CBO', 'MPC']",0,"
there may be the case of reducing the comlpexity of this class.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
337,complex-class,2.211717473,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,TRUE,"['CBO', 'C3', 'NIM_type', 'number_private_visibility_attributes', 'RFC']",1,"
the class is rarely touched.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
338,complex-class,2.214772275,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.DisassemblyPart,FALSE,"['CBO', 'NIM_type', 'C3', 'TCC_type', 'NOAM_type']",0,"
DisassemblyPart requires some refactoring because it has too many loops and if statements, yet it is now in a stable fashion.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
339,complex-class,2.114559782,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'number_private_visibility_attributes']",1,"
methods of this class could be simplified, I see.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
340,complex-class,2.173156416,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.model.DisassemblyDocument,FALSE,"['RFC', 'C3', 'CBO', 'number_private_visibility_attributes', 'NOAM_type']",0,"
same as above.
",0,1,0,0,1,0,0,1,1,1,0,0,0,0
341,complex-class,1.35248139,org.eclipse.cdt.dsf.debug.internal.ui.disassembly.text.REDTextStore,FALSE,"['CBO', 'RFC', 'NOAM_type', 'WOC_type', 'number_private_visibility_attributes']",0,"
rarely modified, even tough some methods should be improved. 
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
342,complex-class,1.9982228,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator,TRUE,"['CBO', 'RFC', 'C3', 'NOAM_type', 'number_private_visibility_attributes']",1,"
the class has some issue in terms of complexity. It may be improved.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
343,complex-class,2.137809648,org.eclipse.cdt.dsf.debug.service.BreakpointsMediator2,TRUE,"['CBO', 'C3', 'RFC', 'TCC_type', 'NIM_type']",1,"
does too many things in the wrong mannerâ€?
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
344,complex-class,2.047266047,org.eclipse.cdt.dsf.debug.ui.sourcelookup.DsfSourceDisplayAdapter,FALSE,"['RFC', 'C3', 'NOAM_type', 'CBO', 'WOC_type']",0,"
the complexity is still reasonably low for my standards.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
345,complex-class,2.171553684,org.eclipse.cdt.dsf.debug.ui.viewmodel.launch.StackFramesVMNode,FALSE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'is_procedural']",0,"
the class has some methods that look complex, but it is not really a problem.
",0,0,0,0,1,0,0,1,1,1,0,0,1,0
346,complex-class,2.196631505,org.eclipse.cdt.dsf.debug.ui.viewmodel.register.RegisterVMNode,FALSE,"['CBO', 'C3', 'RFC', 'is_procedural', 'number_private_visibility_attributes']",0,"
while I see some methods going toward an excessive complexity, this is still ok.
",0,0,0,0,1,0,0,1,1,1,0,0,1,0
347,complex-class,2.302514271,org.eclipse.cdt.dsf.gdb.internal.ui.tracepoints.TraceControlView,FALSE,"['C3', 'CBO', 'WOC_type', 'RFC', 'is_procedural']",0,"
there are methods that might require some refactoring for understandability.
",0,0,0,0,1,0,0,1,1,1,1,0,1,0
348,complex-class,1.043941477,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizer,FALSE,"['CBO', 'NOAM_type', 'RFC', 'WOC_type', 'LCOM5_type']",0,"
i see methods that appear too complex to understand.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
349,complex-class,2.113880689,org.eclipse.cdt.dsf.gdb.multicorevisualizer.internal.ui.view.MulticoreVisualizerCanvas,FALSE,"['RFC', 'CBO', 'NOAM_type', 'C3', 'number_private_visibility_attributes']",0,"
complex methods.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
350,complex-class,1.414402672,org.eclipse.cdt.dsf.gdb.service.command.GDBControl,FALSE,"['CBO', 'NIM_type', 'number_private_visibility_attributes', 'RFC', 'NOAM_type']",0,"
I wouldn't change this class.
",0,1,0,0,0,0,0,0,1,1,1,0,0,0
351,complex-class,2.101536427,org.eclipse.cdt.dsf.gdb.service.GDBProcesses_7_0,FALSE,"['RFC', 'CBO', 'C3', 'number_final_not_static_methods', 'number_private_visibility_attributes']",0,"
the processes work pretty well but they may seem poorly designed - they are complex to work on for newcomers. We have some changes to this class and refactor now would be a bit complicated.
",0,1,0,0,1,0,0,1,1,1,0,0,0,0
352,complex-class,2.199222502,org.eclipse.cdt.dsf.gdb.service.GDBRegisters,FALSE,"['RFC', 'C3', 'CBO', 'NOAM_type', 'WOC_type']",0,"
I can see some methods are growing, but for now they look fine.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
353,complex-class,1.917436275,org.eclipse.cdt.dsf.gdb.service.GDBRunControl_7_0_NS,FALSE,"['RFC', 'C3', 'CBO', 'NOAM_type', 'WOC_type']",0,"
the class is a bit too complex wrt how I usually proceed, but I wouldn't say this is a big issue.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
354,complex-class,1.871528007,org.eclipse.cdt.dsf.mi.service.command.AbstractMIControl,FALSE,"['RFC', 'C3', 'NOAM_type', 'WOC_type', 'number_private_visibility_attributes']",0,"
don't see the need of simplyfing the class. 
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
355,complex-class,2.161271099,org.eclipse.cdt.dsf.mi.service.command.CommandFactory,FALSE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",0,"
factories are naturally harder to design and some action aimed at reducing their complexity migh be done.
",0,0,0,0,1,1,0,1,1,1,1,0,0,0
356,complex-class,1.956229504,org.eclipse.cdt.dsf.mi.service.MIBreakpointsManager,FALSE,"['RFC', 'C3', 'CBO', 'WOC_type', 'number_private_visibility_attributes']",0,"
the class contains too many loops and this has the effect of making it hard to read. It is possible to improve its design tough
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
357,complex-class,2.17466683,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,"
don't believe the complexity is that high after all.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
358,complex-class,1.962463698,org.eclipse.cdt.dsf.mi.service.MIBreakpointsSynchronizer,FALSE,"['RFC', 'C3', 'CBO', 'number_final_not_static_methods', 'NOAM_type']",0,"
there might be the chance of reducing the complexity given by the many loops of the class at some point. 
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
359,complex-class,1.926861667,org.eclipse.cdt.dsf.mi.service.MIMemory,FALSE,"['RFC', 'CBO', 'C3', 'TCC_type', 'WOC_type']",0,"
I see some complexity evolving, but i'm ok with that. 
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
360,complex-class,1.310796397,org.eclipse.cdt.dsf.mi.service.MIRunControl,FALSE,"['CBO', 'number_final_not_static_methods', 'RFC', 'NOCS_package', 'WOC_type']",0,"
it may be a bit complex, but I am the only one working here.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
361,complex-class,1.217134637,org.eclipse.cdt.dsf.mi.service.MIStack,FALSE,"['CBO', 'RFC', 'NIM_type', 'TCC_type', 'WOC_type']",0,"
it has some methods that could be split, but this is not really an issue.
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
362,complex-class,2.033110573,org.eclipse.cdt.dsf.ui.viewmodel.update.AbstractCachingVMProvider,FALSE,"['RFC', 'C3', 'number_final_not_static_methods', 'CBO', 'NOAM_type']",0,"
it doesn't change, not requires refactoring.
",0,1,0,0,0,0,0,1,1,1,0,0,0,0
363,complex-class,2.148530878,org.eclipse.cdt.examples.pdavm.PDAVirtualMachine,FALSE,"['RFC', 'C3', 'CBO', 'NOAM_type', 'number_private_visibility_attributes']",0,"
I am not the main contributor of this, but it seems there is a method that is not understanble and way too complex.
",0,1,0,0,1,0,0,1,1,1,0,0,0,0
364,complex-class,2.183035493,org.eclipse.cdt.internal.core.CharOperation,TRUE,"['CBO', 'C3', 'RFC', 'NOCS_package', 'NOAM_type']",1,"
It is complex to read, but not that hard to modify.
",0,1,0,0,1,0,0,1,1,1,0,0,0,0
365,complex-class,2.045873898,org.eclipse.cdt.internal.core.dom.lrparser.c99.C99ExpressionParser,TRUE,"['CBO', 'C3', 'RFC', 'WOC_type', 'NOAM_type']",1,"
the class seems to be too complex.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
366,complex-class,2.140703935,org.eclipse.cdt.internal.core.dom.lrparser.c99.C99NoCastExpressionParser,TRUE,"['CBO', 'C3', 'RFC', 'WOC_type', 'number_private_visibility_attributes']",1,"
the documentation is absent and some parts are hard to understand.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
367,complex-class,2.026060064,org.eclipse.cdt.internal.core.dom.lrparser.c99.C99Parser,TRUE,"['CBO', 'RFC', 'WOC_type', 'NIM_type', 'number_private_visibility_attributes']",1,"
I see some methods using too many loops.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
368,complex-class,2.221119668,org.eclipse.cdt.internal.core.dom.lrparser.c99.C99SizeofExpressionParser,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'NOCS_package']",1,"
the class is clearly too complex.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
369,complex-class,2.220706412,org.eclipse.cdt.internal.core.dom.lrparser.cpp.CPPExpressionParser,TRUE,"['CBO', 'C3', 'RFC', 'NOCS_package', 'NOAM_type']",1,"
the complexity of the class seems to be high.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
370,complex-class,1.403242745,org.eclipse.cdt.internal.core.dom.lrparser.cpp.CPPNoFunctionDeclaratorParser,TRUE,"['CBO', 'C3', 'RFC', 'NOI_package', 'WOC_type']",2,"
the complexity is very high here.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
371,complex-class,2.086761423,org.eclipse.cdt.internal.core.dom.lrparser.cpp.CPPParser,FALSE,"['C3', 'CBO', 'NIM_type', 'WOC_type', 'NOAM_type']",2,"
the class can be barely understood by newcomers.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
372,complex-class,1.397295765,org.eclipse.cdt.internal.core.dom.lrparser.cpp.CPPSizeofExpressionParser,TRUE,"['CBO', 'C3', 'RFC', 'WOC_type', 'NOCS_package']",2,"
some actions should be taken to reduce the complexity of this class.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
373,complex-class,1.145153184,org.eclipse.cdt.internal.core.dom.lrparser.gcc.GCCParser,TRUE,"['CBO', 'NOCS_package', 'C3', 'NIM_type', 'RFC']",2,"
the parser is highly complex.
",0,0,0,0,1,1,0,1,1,1,1,0,0,0
374,complex-class,2.238141185,org.eclipse.cdt.internal.core.dom.parser.AbstractGNUSourceCodeParser,TRUE,"['CBO', 'C3', 'TCC_type', 'number_private_visibility_attributes', 'NOAM_type']",1,"
this is an abstract class, we have done some refactorings to the children.
",1,0,0,0,0,0,0,1,1,1,0,0,0,0
375,complex-class,2.189231827,org.eclipse.cdt.internal.core.dom.parser.c.GNUCSourceParser,TRUE,"['CBO', 'C3', 'RFC', 'TCC_type', 'WOC_type']",1,"
this is complex code
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
376,complex-class,2.26505196,org.eclipse.cdt.internal.core.dom.parser.cpp.CPPNodeFactory,TRUE,"['CBO', 'C3', 'is_procedural', 'NOAM_type', 'RFC']",1,"
the class is hard to understand and should be better documented. 
",0,0,0,0,1,0,0,1,1,1,0,0,1,0
377,complex-class,2.214000824,org.eclipse.cdt.internal.core.dom.parser.cpp.GNUCPPSourceParser,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,"
It doesn't change too much, the refactoring could be worth but not urgent.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
378,complex-class,2.148993934,org.eclipse.cdt.internal.core.dom.parser.cpp.semantics.CPPSemantics,TRUE,"['CBO', 'RFC', 'WOC_type', 'C3', 'NOAM_type']",1,"
this class is complex by definition.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
379,complex-class,2.200742777,org.eclipse.cdt.internal.core.dom.parser.cpp.semantics.CPPTemplates,TRUE,"['CBO', 'C3', 'WOC_type', 'RFC', 'NMO_type']",1,"
this class is complex by definition.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
380,complex-class,2.207795838,org.eclipse.cdt.internal.core.dom.parser.cpp.semantics.CPPVisitor,TRUE,"['CBO', 'NOCS_package', 'C3', 'RFC', 'NOAM_type']",1,"
this class is complex by definition.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
381,complex-class,2.012019712,org.eclipse.cdt.internal.core.index.CIndex,TRUE,"['RFC', 'CBO', 'C3', 'NOAM_type', 'number_private_visibility_attributes']",1,"
too complex, some more documentation should be added.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
382,complex-class,2.021325945,org.eclipse.cdt.internal.core.model.CModelManager,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'NOCS_type']",1,"
the manager treats C elements but it is old enouggh to be legacy.
",0,0,0,0,0,1,0,1,1,1,0,0,0,0
383,complex-class,1.786274519,org.eclipse.cdt.internal.core.model.TranslationUnit,TRUE,"['RFC', 'C3', 'CBO', 'NOAM_type', 'number_private_visibility_attributes']",1,"
too complex, the original developers are not anymore contributing so it is hard to get a way to refactor it.
",0,1,0,0,1,0,0,1,1,1,0,0,0,0
384,complex-class,2.053080509,org.eclipse.cdt.internal.core.parser.scanner.CPreprocessor,TRUE,"['CBO', 'C3', 'RFC', 'NOAM_type', 'WOC_type']",1,"
it preprocesses things, it is normal that it is a bit more complex.
",0,0,0,0,1,1,0,1,1,1,1,0,0,0
385,complex-class,2.036787601,org.eclipse.cdt.internal.core.pdom.AbstractIndexerTask,TRUE,"['CBO', 'C3', 'RFC', 'WOC_type', 'NOAM_type']",1,"
it is too much complicated, but I can live with that.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
